generic_name,cases,rating
apremilast,plaque psoriasis,0.4444444444444444
nitrofurantoin,bladder infection,0.2222222222222222
gabapentin,anxiety,1.0
nortriptyline,migraine prevention,0.7777777777777778
oxcarbazepine,bipolar disorde,1.0
liraglutide,"diabetes, type 2",0.3333333333333333
lamotrigine,bipolar disorde,0.8888888888888888
levonorgestrel,emergency contraception,1.0
estradiol,postmenopausal symptoms,1.0
topiramate,migraine prevention,0.6666666666666666
fluconazole,candidemia,1.0
levonorgestrel,birth control,0.5555555555555556
valacyclovir,"herpes simplex, suppression",1.0
terconazole,vaginal yeast infection,1.0
bisacodyl,constipation,0.8888888888888888
cyclosporine,,0.2222222222222222
levonorgestrel,birth control,0.8888888888888888
tadalafil,erectile dysfunction,0.0
pregabalin,pain,1.0
apixaban,prevention of thromboembolism in atrial fibrillation,0.8888888888888888
levonorgestrel,emergency contraception,1.0
levonorgestrel,birth control,0.8888888888888888
nortriptyline,pain,0.2222222222222222
gabapentin,anxiety,1.0
denosumab,osteoporosis,0.1111111111111111
nitrofurantoin,urinary tract infection,1.0
ciprofloxacin,kidney infections,1.0
baclofen,muscle spasm,0.0
desvenlafaxine,depression,0.8888888888888888
adapalene,acne,1.0
topiramate,migraine prevention,0.5555555555555556
levonorgestrel,emergency contraception,1.0
clonazepam,benzodiazepine withdrawal,0.0
alprazolam,anxiety,0.7777777777777778
desvenlafaxine,depression,0.2222222222222222
oxcarbazepine,bipolar disorde,0.8888888888888888
propofol,anesthesia,1.0
apremilast,plaque psoriasis,0.8888888888888888
aripiprazole,bipolar disorde,0.0
tioconazole,vaginal yeast infection,0.0
metronidazole,bacterial vaginitis,0.4444444444444444
tegaserod,irritable bowel syndrome,0.7777777777777778
levetiracetam,seizures,0.6666666666666666
ciprofloxacin,bladder infection,0.0
colchicine,"gout, acute",1.0
propofol,anesthesia,1.0
levonorgestrel,birth control,1.0
ambrisentan,pulmonary hypertension,1.0
clonazepam,bipolar disorde,0.1111111111111111
clonazepam,panic disorde,0.7777777777777778
alprazolam,anxiety,0.8888888888888888
azelaic acid,rosacea,1.0
temazepam,insomnia,0.1111111111111111
retapamulin,impetig,0.8888888888888888
valsartan,high blood pressure,0.6666666666666666
nitrofurantoin,bladder infection,0.4444444444444444
alprazolam,anxiety,0.8888888888888888
alprazolam,depression,0.8888888888888888
desvenlafaxine,depression,0.7777777777777778
clonazepam,anxiety,0.7777777777777778
rifaximin,diarrhea,1.0
ondansetron,nausea/vomiting,0.6666666666666666
desvenlafaxine,depression,0.3333333333333333
aripiprazole,depression,0.0
gabapentin,diabetic peripheral neuropathy,0.8888888888888888
clonazepam,anxiety,1.0
carbamazepine,trigeminal neuralgia,0.3333333333333333
liraglutide,obesity,1.0
diazepam,anxiety,1.0
nortriptyline,migraine prevention,0.7777777777777778
mirtazapine,insomnia,0.8888888888888888
bisacodyl,constipation,0.7777777777777778
adalimumab,rheumatoid arthritis,1.0
dexamethasone,allergic rhinitis,1.0
levonorgestrel,birth control,0.4444444444444444
levonorgestrel,emergency contraception,1.0
bisacodyl,constipation,0.4444444444444444
avanafil,erectile dysfunction,0.0
levonorgestrel,emergency contraception,1.0
pregabalin,ibromyalgia,0.0
levonorgestrel,birth control,0.8888888888888888
crisaborole,atopic dermatitis,0.8888888888888888
levonorgestrel,abnormal uterine bleeding,0.0
tadalafil,erectile dysfunction,1.0
metronidazole,clostridial infection,0.2222222222222222
aripiprazole,bipolar disorde,0.8888888888888888
fenofibrate,hypertriglyceridemia,0.4444444444444444
meloxicam,osteoarthritis,0.6666666666666666
olanzapine,bipolar disorde,0.1111111111111111
topiramate,obesity,1.0
letrozole,breast cance,0.8888888888888888
methylprednisolone,inflammatory conditions,1.0
fluconazole,vaginal yeast infection,0.0
topiramate,seizure prevention,0.0
tioconazole,vaginal yeast infection,0.0
temazepam,insomnia,1.0
tadalafil,erectile dysfunction,0.8888888888888888
sumatriptan,migraine,1.0
levonorgestrel,abnormal uterine bleeding,0.8888888888888888
cephalexin,bacterial infection,1.0
levonorgestrel,emergency contraception,1.0
dexlansoprazole,gerd,0.0
melatonin,insomnia,0.0
clarithromycin,upper respiratory tract infection,0.0
methylprednisolone,"gout, acute",1.0
rosuvastatin,high cholesterol,1.0
tegaserod,"constipation, chronic",1.0
lorazepam,status epilepticus,1.0
aripiprazole,schizoaffective disorde,0.8888888888888888
gabapentin,migraine,0.4444444444444444
etodolac,osteoarthritis,1.0
levonorgestrel,birth control,0.1111111111111111
paliperidone,bipolar disorde,0.8888888888888888
gabapentin,postherpetic neuralgia,1.0
levonorgestrel,emergency contraception,0.0
sulfasalazine,rheumatoid arthritis,0.3333333333333333
levonorgestrel,birth control,1.0
ribavirin,hepatitis c,1.0
clonazepam,insomnia,0.7777777777777778
carisoprodol,muscle spasm,1.0
nivolumab,non-small cell lung cance,0.0
diazepam,muscle spasm,0.8888888888888888
magnesium oxide,not listed / othe,1.0
clarithromycin,bronchitis,1.0
bisacodyl,constipation,0.7777777777777778
meloxicam,inflammatory conditions,0.8888888888888888
desvenlafaxine,depression,0.5555555555555556
dexlansoprazole,gerd,0.4444444444444444
omeprazole,gerd,0.8888888888888888
tinidazole,bacterial vaginitis,0.2222222222222222
levonorgestrel,birth control,0.6666666666666666
pregabalin,neuropathic pain,0.8888888888888888
metronidazole,bacterial vaginitis,1.0
adapalene,acne,0.8888888888888888
nitrofurantoin,urinary tract infection,0.7777777777777778
estradiol,oophorectomy,0.4444444444444444
aripiprazole,obsessive compulsive disorde,0.8888888888888888
metronidazole,bacterial infection,0.0
nitrofurantoin,urinary tract infection,0.0
liraglutide,weight loss,1.0
imiquimod,human papilloma virus,0.4444444444444444
ranolazine,angina,1.0
gabapentin,anxiety,0.8888888888888888
aripiprazole,depression,0.0
sulfasalazine,rheumatoid arthritis,0.4444444444444444
levonorgestrel,birth control,1.0
dulaglutide,"diabetes, type 2",0.8888888888888888
liraglutide,weight loss,1.0
estradiol,,0.7777777777777778
levonorgestrel,birth control,0.8888888888888888
adapalene,acne,0.8888888888888888
rivaroxaban,"deep vein thrombosis, recurrent event",0.7777777777777778
levonorgestrel,emergency contraception,1.0
adalimumab,plaque psoriasis,0.8888888888888888
valsartan,high blood pressure,0.0
liraglutide,weight loss,0.7777777777777778
nitrofurantoin,urinary tract infection,0.6666666666666666
tinidazole,bacterial vaginitis,0.0
levonorgestrel,birth control,0.5555555555555556
oxazepam,anxiety,1.0
ondansetron,gastroenteritis,1.0
nitrofurantoin,urinary tract infection,0.0
eszopiclone,insomnia,0.3333333333333333
spironolactone,acne,1.0
zaleplon,insomnia,0.2222222222222222
naltrexone,alcohol dependence,1.0
repaglinide,"diabetes, type 2",1.0
liraglutide,obesity,0.5555555555555556
meloxicam,osteoarthritis,1.0
hylan g-f 20,osteoarthritis,0.0
temazepam,insomnia,0.0
mirtazapine,insomnia,1.0
liraglutide,obesity,1.0
mirtazapine,depression,0.1111111111111111
levonorgestrel,abnormal uterine bleeding,0.0
olanzapine,schizophrenia,0.8888888888888888
clonazepam,panic disorde,0.8888888888888888
mirtazapine,depression,0.4444444444444444
armodafinil,shift work sleep disorde,0.7777777777777778
lorazepam,insomnia,0.7777777777777778
metronidazole,bacterial vaginitis,0.7777777777777778
liraglutide,weight loss,0.7777777777777778
glipizide,"diabetes, type 2",0.7777777777777778
eluxadoline,irritable bowel syndrome,0.8888888888888888
lisinopril,high blood pressure,0.4444444444444444
ondansetron,nausea/vomiting,0.7777777777777778
levonorgestrel,emergency contraception,0.0
ciprofloxacin,prostatitis,0.0
cephalexin,skin or soft tissue infection,0.7777777777777778
imiquimod,human papilloma virus,0.6666666666666666
bisacodyl,constipation,1.0
gabapentin,pain,0.1111111111111111
minoxidil,alopecia,0.7777777777777778
diazepam,anxiety,1.0
pregabalin,pain,0.0
aripiprazole,bipolar disorde,0.0
diazepam,anxiety,0.7777777777777778
spironolactone,acne,0.8888888888888888
dulaglutide,"diabetes, type 2",0.8888888888888888
nitrofurantoin,bladder infection,0.0
tioconazole,vaginal yeast infection,0.6666666666666666
baclofen,muscle spasm,0.8888888888888888
benzoyl peroxide,acne,0.8888888888888888
metronidazole,bacterial vaginitis,0.7777777777777778
topiramate,migraine prevention,0.7777777777777778
azathioprine,systemic lupus erythematosus,0.1111111111111111
nitrofurantoin,bladder infection,0.1111111111111111
alprazolam,anxiety,0.8888888888888888
valsartan,high blood pressure,0.2222222222222222
topiramate,migraine prevention,0.2222222222222222
nitrofurantoin,urinary tract infection,0.0
tioconazole,vaginal yeast infection,0.0
desvenlafaxine,anxiety,0.8888888888888888
temazepam,insomnia,1.0
armodafinil,narcolepsy,0.6666666666666666
estradiol,postmenopausal symptoms,0.8888888888888888
ezetimibe,"high cholesterol, familial heterozygous",0.8888888888888888
letrozole,breast cance,0.0
levonorgestrel,abnormal uterine bleeding,0.8888888888888888
metronidazole,bacterial vaginitis,1.0
aspirin,pain,1.0
levonorgestrel,birth control,0.8888888888888888
lisinopril,high blood pressure,0.3333333333333333
atenolol,alcohol withdrawal,0.6666666666666666
lubiprostone,"constipation, chronic",0.8888888888888888
clonazepam,insomnia,0.8888888888888888
linezolid,skin and structure infection,0.4444444444444444
clarithromycin,helicobacter pylori infection,0.3333333333333333
dapsone,acne,1.0
metronidazole,bacterial vaginitis,0.8888888888888888
fluorouracil,basal cell carcinoma,0.7777777777777778
clindamycin,bacterial infection,0.4444444444444444
propofol,anesthesia,1.0
gabapentin,ibromyalgia,0.7777777777777778
colchicine,"pseudogout, prophylaxis",1.0
lubiprostone,"constipation, chronic",1.0
metronidazole,bacterial vaginitis,0.6666666666666666
levonorgestrel,emergency contraception,0.0
nitrofurantoin,urinary tract infection,0.0
levonorgestrel,birth control,0.3333333333333333
propofol,anesthesia,1.0
olanzapine,paranoid disorde,0.7777777777777778
lamotrigine,bipolar disorde,0.8888888888888888
mirtazapine,insomnia,0.7777777777777778
zaleplon,insomnia,0.3333333333333333
omeprazole,gerd,1.0
lorazepam,anxiety,1.0
aripiprazole,autism,0.4444444444444444
nitrofurantoin,urinary tract infection,0.0
levonorgestrel,birth control,0.8888888888888888
gabapentin,bipolar disorde,0.0
alprazolam,anxiety,1.0
magnesium hydroxide,constipation,1.0
clarithromycin,strep throat,0.0
valacyclovir,cmv prophylaxis,0.6666666666666666
metronidazole,dental abscess,0.0
alprazolam,panic disorde,1.0
levonorgestrel,birth control,1.0
nitrofurantoin,urinary tract infection,0.5555555555555556
bisacodyl,constipation,0.2222222222222222
sumatriptan,migraine,0.6666666666666666
tadalafil,erectile dysfunction,1.0
gabapentin,pain,0.3333333333333333
metronidazole,bone infection,0.0
cephalexin,skin or soft tissue infection,0.5555555555555556
olanzapine,bipolar disorde,0.2222222222222222
diazepam,muscle spasm,0.6666666666666666
desoximetasone,psoriasis,1.0
ospemifene,dyspareunia,0.7777777777777778
levonorgestrel,emergency contraception,1.0
spironolactone,acne,0.5555555555555556
nortriptyline,depression,0.4444444444444444
sumatriptan,new daily persistent headache,0.0
somatropin,,1.0
ziprasidone,bipolar disorde,0.8888888888888888
baclofen,muscle spasm,1.0
fenofibrate,"hyperlipoproteinemia type iia, elevated ldl",0.8888888888888888
levonorgestrel,birth control,0.7777777777777778
ziprasidone,bipolar disorde,0.8888888888888888
clarithromycin,sinusitis,0.5555555555555556
folic acid,lic acid deficiency,0.7777777777777778
spironolactone,acne,0.8888888888888888
hydrochlorothiazide,edema,1.0
nitrofurantoin,urinary tract infection,0.3333333333333333
lubiprostone,,0.8888888888888888
gabapentin,hot flashes,1.0
alprazolam,panic disorde,1.0
methotrexate,rheumatoid arthritis,0.8888888888888888
levonorgestrel,birth control,0.8888888888888888
acetazolamide,pseudotumor cerebri,1.0
desvenlafaxine,depression,1.0
apixaban,prevention of thromboembolism in atrial fibrillation,0.7777777777777778
levonorgestrel,birth control,1.0
levonorgestrel,birth control,0.8888888888888888
sitagliptin,"diabetes, type 2",0.0
azilsartan medoxomil,high blood pressure,1.0
suvorexant,insomnia,1.0
anastrozole,breast cance,0.8888888888888888
clarithromycin,otitis media,0.8888888888888888
metronidazole,trichomoniasis,0.7777777777777778
topiramate,migraine prevention,1.0
irbesartan,high blood pressure,0.4444444444444444
levonorgestrel,abnormal uterine bleeding,1.0
levonorgestrel,birth control,0.1111111111111111
levonorgestrel,birth control,0.0
propofol,anesthesia,0.7777777777777778
tadalafil,benign prostatic hyperplasia,0.6666666666666666
metronidazole,bacterial vaginitis,0.0
gabapentin,neuropathic pain,0.4444444444444444
nitrofurantoin,urinary tract infection,0.8888888888888888
carisoprodol,muscle spasm,1.0
gabapentin,anxiety,0.8888888888888888
temazepam,insomnia,1.0
alprazolam,dysautonomia,1.0
capsaicin,postherpetic neuralgia,0.0
gabapentin,pain,0.7777777777777778
oxazepam,anxiety,1.0
armodafinil,ibromyalgia,1.0
levonorgestrel,emergency contraception,0.0
levonorgestrel,emergency contraception,0.7777777777777778
atenolol,migraine prevention,0.5555555555555556
famotidine,indigestion,0.1111111111111111
adalimumab,crohn's disease,1.0
olanzapine,major depressive disorde,0.5555555555555556
levonorgestrel,birth control,0.4444444444444444
hylan g-f 20,osteoarthritis,0.8888888888888888
rituximab,non-hodgkin's lymphoma,0.7777777777777778
levonorgestrel,birth control,0.7777777777777778
clindamycin,bacterial infection,0.0
imiquimod,basal cell carcinoma,0.0
oseltamivir,influenza,1.0
metronidazole,bacterial infection,0.0
pregabalin,generalized anxiety disorde,1.0
pregabalin,postherpetic neuralgia,0.5555555555555556
sofosbuvir,hepatitis c,0.4444444444444444
mirabegron,overactive bladde,1.0
liraglutide,obesity,0.6666666666666666
ziprasidone,not listed / othe,0.2222222222222222
aripiprazole,bipolar disorde,0.3333333333333333
suvorexant,insomnia,0.1111111111111111
nortriptyline,migraine prevention,0.0
desvenlafaxine,depression,0.7777777777777778
carvedilol,heart failure,1.0
alprazolam,anxiety,1.0
liraglutide,obesity,0.0
topiramate,migraine prevention,1.0
levonorgestrel,birth control,0.0
cefdinir,bronchitis,0.2222222222222222
lorazepam,anxiety,0.8888888888888888
diazepam,anxiety,0.7777777777777778
metronidazole,bacterial infection,0.0
liraglutide,obesity,1.0
temazepam,insomnia,0.8888888888888888
rivaroxaban,deep vein thrombosis,0.4444444444444444
ibuprofen,headache,1.0
empagliflozin,"diabetes, type 2",0.8888888888888888
ciprofloxacin,typhoid feve,0.8888888888888888
hydrocortisone,addison's disease,1.0
gabapentin,peripheral neuropathy,0.8888888888888888
armodafinil,narcolepsy,0.7777777777777778
orlistat,obesity,0.0
erlotinib,non-small cell lung cance,1.0
topiramate,migraine prevention,0.0
suvorexant,insomnia,1.0
oseltamivir,influenza,0.2222222222222222
clarithromycin,upper respiratory tract infection,0.4444444444444444
meloxicam,inflammatory conditions,0.7777777777777778
nitrofurantoin,urinary tract infection,1.0
desvenlafaxine,depression,0.7777777777777778
estradiol,postmenopausal symptoms,1.0
clonazepam,anxiety,1.0
carisoprodol,muscle spasm,1.0
levonorgestrel,birth control,0.8888888888888888
metronidazole,skin or soft tissue infection,0.4444444444444444
latanoprost,"glaucoma, open angle",0.2222222222222222
baclofen,muscle spasm,0.8888888888888888
pregabalin,postherpetic neuralgia,0.2222222222222222
tioconazole,vaginal yeast infection,0.0
nitrofurantoin,bladder infection,0.6666666666666666
levonorgestrel,emergency contraception,1.0
spironolactone,acne,0.0
aripiprazole,depression,0.8888888888888888
topiramate,diabetic peripheral neuropathy,0.8888888888888888
valacyclovir,herpes zoste,1.0
desvenlafaxine,anxiety,0.7777777777777778
linezolid,methicillin-resistant staphylococcus aureus infection,1.0
lamotrigine,bipolar disorde,0.8888888888888888
alprazolam,anxiety,0.8888888888888888
mirtazapine,major depressive disorde,0.0
carbamazepine,trigeminal neuralgia,0.8888888888888888
gabapentin,anxiety,0.8888888888888888
nortriptyline,migraine prevention,0.7777777777777778
gabapentin,postherpetic neuralgia,0.6666666666666666
clonazepam,insomnia,1.0
levonorgestrel,birth control,0.8888888888888888
nitrofurantoin,urinary tract infection,1.0
fluconazole,vaginal yeast infection,0.8888888888888888
cephalexin,skin or soft tissue infection,1.0
levonorgestrel,birth control,0.4444444444444444
brexpiprazole,depression,0.4444444444444444
lubiprostone,"constipation, drug induced",1.0
gabapentin,anxiety,0.5555555555555556
suvorexant,insomnia,0.0
topiramate,migraine prevention,0.8888888888888888
metronidazole,bacterial vaginitis,0.2222222222222222
topiramate,migraine prevention,0.8888888888888888
dapsone,acne,0.7777777777777778
lamotrigine,post traumatic stress disorde,1.0
carbamazepine,trigeminal neuralgia,0.7777777777777778
meloxicam,inflammatory conditions,0.1111111111111111
clonazepam,benzodiazepine withdrawal,1.0
liraglutide,"diabetes, type 2",1.0
hydrocortisone,eczema,1.0
metronidazole,bacterial infection,0.5555555555555556
suvorexant,insomnia,1.0
celecoxib,osteoarthritis,0.8888888888888888
eszopiclone,insomnia,1.0
adalimumab,"crohn's disease, maintenance",0.0
loratadine,allergic rhinitis,0.7777777777777778
tioconazole,vaginal yeast infection,0.3333333333333333
lamotrigine,bipolar disorde,1.0
liraglutide,"diabetes, type 2",0.5555555555555556
metronidazole,bacterial infection,0.0
nitrofurantoin,bladder infection,0.0
clonazepam,anxiety,0.8888888888888888
desvenlafaxine,depression,0.1111111111111111
tioconazole,vaginal yeast infection,1.0
acetazolamide,pseudotumor cerebri,0.8888888888888888
desvenlafaxine,depression,0.8888888888888888
levonorgestrel,emergency contraception,0.0
mirtazapine,anxiety,0.6666666666666666
sucralfate,duodenal ulce,1.0
pregabalin,neuropathic pain,0.8888888888888888
levonorgestrel,birth control,0.4444444444444444
omeprazole,gerd,0.0
carisoprodol,muscle spasm,1.0
liraglutide,"diabetes, type 2",1.0
etanercept,ankylosing spondylitis,1.0
tioconazole,vaginal yeast infection,0.0
liraglutide,"diabetes, type 2",0.1111111111111111
vardenafil,erectile dysfunction,0.8888888888888888
zaleplon,insomnia,1.0
cilostazol,intermittent claudication,0.7777777777777778
gabapentin,anxiety,0.3333333333333333
levonorgestrel,emergency contraception,1.0
minoxidil,alopecia,1.0
lisinopril,high blood pressure,0.1111111111111111
aripiprazole,depression,0.8888888888888888
alprazolam,anxiety,0.7777777777777778
pramipexole,restless legs syndrome,1.0
secukinumab,plaque psoriasis,1.0
clonazepam,panic disorde,1.0
nortriptyline,migraine prevention,0.8888888888888888
ramelteon,insomnia,0.8888888888888888
topiramate,,0.8888888888888888
liraglutide,obesity,1.0
ziprasidone,autism,0.0
spironolactone,acne,1.0
carisoprodol,muscle spasm,0.7777777777777778
levetiracetam,epilepsy,1.0
mirtazapine,depression,0.5555555555555556
aripiprazole,bipolar disorde,0.7777777777777778
desvenlafaxine,depression,1.0
sulindac,juvenile rheumatoid arthritis,0.8888888888888888
omeprazole,gerd,1.0
lisinopril,high blood pressure,0.2222222222222222
levonorgestrel,emergency contraception,1.0
roflumilast,copd,1.0
bisacodyl,constipation,1.0
darifenacin,overactive bladde,0.5555555555555556
diazepam,anxiety,1.0
gabapentin,insomnia,0.6666666666666666
levonorgestrel,emergency contraception,1.0
levonorgestrel,birth control,1.0
colchicine,"gout, acute",0.6666666666666666
levonorgestrel,emergency contraception,1.0
adalimumab,psoriatic arthritis,0.5555555555555556
baclofen,muscle spasm,1.0
rituximab,rheumatoid arthritis,0.8888888888888888
mirtazapine,anxiety,1.0
propofol,anesthesia,1.0
levonorgestrel,birth control,1.0
acetazolamide,seizure prevention,0.4444444444444444
tioconazole,vaginal yeast infection,0.0
lamotrigine,depression,0.8888888888888888
gabapentin,peripheral neuropathy,0.7777777777777778
levonorgestrel,abnormal uterine bleeding,0.1111111111111111
bisacodyl,constipation,0.5555555555555556
tioconazole,vaginal yeast infection,0.3333333333333333
metronidazole,bacterial vaginitis,0.6666666666666666
levonorgestrel,birth control,0.2222222222222222
metronidazole,diverticulitis,0.8888888888888888
flurbiprofen,back pain,1.0
levonorgestrel,birth control,1.0
levonorgestrel,birth control,0.2222222222222222
midazolam,light sedation,0.0
omeprazole,gerd,0.8888888888888888
clonazepam,restless legs syndrome,1.0
levonorgestrel,birth control,0.7777777777777778
tioconazole,vaginal yeast infection,0.6666666666666666
rivaroxaban,prevention of thromboembolism in atrial fibrillation,0.0
tioconazole,vaginal yeast infection,0.8888888888888888
propofol,anesthesia,1.0
lisinopril,high blood pressure,0.0
spironolactone,acne,0.8888888888888888
pregabalin,ibromyalgia,0.8888888888888888
spironolactone,acne,0.0
levonorgestrel,,1.0
levonorgestrel,emergency contraception,1.0
aripiprazole,bipolar disorde,1.0
hydrochlorothiazide,nephrocalcinosis,0.4444444444444444
alprazolam,panic disorde,0.8888888888888888
capsaicin,osteoarthritis,0.8888888888888888
carbamazepine,bipolar disorde,0.8888888888888888
levonorgestrel,emergency contraception,1.0
pentosan polysulfate sodium,interstitial cystitis,1.0
nortriptyline,irritable bowel syndrome,0.6666666666666666
rituximab,rheumatoid arthritis,0.8888888888888888
adalimumab,"crohn's disease, maintenance",0.8888888888888888
clonazepam,panic disorde,0.8888888888888888
pramipexole,restless legs syndrome,1.0
oseltamivir,influenza,0.0
nortriptyline,migraine prevention,0.8888888888888888
vardenafil,erectile dysfunction,0.0
carisoprodol,muscle spasm,1.0
naltrexone,alcohol dependence,0.8888888888888888
clindamycin,acne,0.0
levonorgestrel,emergency contraception,1.0
levonorgestrel,birth control,1.0
mirtazapine,depression,0.2222222222222222
tadalafil,benign prostatic hyperplasia,0.8888888888888888
imiquimod,human papilloma virus,0.6666666666666666
gabapentin,pain,0.3333333333333333
gabapentin,ibromyalgia,1.0
lamotrigine,bipolar disorde,1.0
denosumab,osteoporosis,0.0
atenolol,high blood pressure,0.8888888888888888
levonorgestrel,birth control,0.4444444444444444
ziprasidone,schizophrenia,0.8888888888888888
nortriptyline,pain,0.0
alprazolam,panic disorde,1.0
vardenafil,erectile dysfunction,0.2222222222222222
baclofen,migraine prevention,0.8888888888888888
nitrofurantoin,urinary tract infection,0.8888888888888888
nitrofurantoin,urinary tract infection,0.1111111111111111
pregabalin,dercum's disease,0.8888888888888888
naltrexone,alcohol dependence,1.0
insulin degludec,"diabetes, type 2",1.0
alprazolam,depression,0.4444444444444444
naltrexone,alcohol dependence,0.8888888888888888
carvedilol,left ventricular dysfunction,1.0
levonorgestrel,birth control,1.0
nitrofurantoin,urinary tract infection,0.8888888888888888
ciprofloxacin,urinary tract infection,0.8888888888888888
vardenafil,erectile dysfunction,0.8888888888888888
acetazolamide,pseudotumor cerebri,1.0
metronidazole,bacterial infection,0.0
adalimumab,crohn's disease,0.8888888888888888
minoxidil,alopecia,1.0
bimatoprost,"glaucoma, open angle",1.0
brexpiprazole,schizophrenia,0.0
darifenacin,overactive bladde,0.4444444444444444
topiramate,migraine prevention,0.1111111111111111
azathioprine,ulcerative colitis,0.6666666666666666
nortriptyline,migraine prevention,0.4444444444444444
capecitabine,"breast cancer, metastatic",1.0
oxazepam,anxiety,1.0
aripiprazole,bipolar disorde,0.6666666666666666
orlistat,obesity,0.6666666666666666
bisacodyl,constipation,0.0
tioconazole,vaginal yeast infection,0.0
apremilast,plaque psoriasis,0.4444444444444444
nitrofurantoin,bladder infection,0.8888888888888888
gabapentin,pain,0.1111111111111111
liraglutide,weight loss,1.0
tocilizumab,rheumatoid arthritis,0.8888888888888888
carisoprodol,muscle spasm,1.0
clonazepam,anxiety,0.7777777777777778
levonorgestrel,birth control,1.0
gabapentin,neuropathic pain,0.6666666666666666
nitrofurantoin,prevention of bladder infection,0.1111111111111111
orlistat,obesity,0.8888888888888888
ciprofloxacin,urinary tract infection,0.4444444444444444
levonorgestrel,birth control,0.0
levonorgestrel,birth control,1.0
brexpiprazole,depression,1.0
cyclosporine,"organ transplant, rejection prophylaxis",1.0
clindamycin,acne,0.7777777777777778
melatonin,insomnia,1.0
clonazepam,panic disorde,1.0
olanzapine,depression,0.5555555555555556
lorazepam,panic disorde,0.8888888888888888
zolmitriptan,migraine,1.0
topiramate,migraine prevention,0.7777777777777778
methotrexate,psoriasis,1.0
lorazepam,anxiety,1.0
liraglutide,"diabetes, type 2",1.0
haloperidol,psychosis,0.4444444444444444
magnesium hydroxide,constipation,1.0
clonazepam,panic disorde,1.0
suvorexant,insomnia,0.2222222222222222
levonorgestrel,emergency contraception,0.0
baclofen,chronic spasticity,0.8888888888888888
letrozole,"breast cancer, adjuvant",1.0
levonorgestrel,birth control,0.8888888888888888
dexlansoprazole,gerd,1.0
levonorgestrel,birth control,1.0
pregabalin,ibromyalgia,1.0
mirabegron,overactive bladde,0.5555555555555556
levonorgestrel,birth control,0.5555555555555556
carbamazepine,trigeminal neuralgia,0.2222222222222222
levonorgestrel,birth control,1.0
ramipril,high blood pressure,0.8888888888888888
atenolol,high blood pressure,0.7777777777777778
propofol,anesthesia,1.0
meloxicam,ibromyalgia,0.8888888888888888
mirabegron,overactive bladde,0.0
potassium chloride,prevention of hypokalemia,1.0
levonorgestrel,birth control,0.5555555555555556
dulaglutide,"diabetes, type 2",0.8888888888888888
levonorgestrel,emergency contraception,1.0
celecoxib,osteoarthritis,0.8888888888888888
metronidazole,,0.3333333333333333
lamotrigine,seizure prevention,1.0
levonorgestrel,birth control,0.1111111111111111
baclofen,not listed / othe,0.8888888888888888
desvenlafaxine,anxiety,0.8888888888888888
levonorgestrel,birth control,0.2222222222222222
estradiol,atrophic vaginitis,1.0
silver sulfadiazine,"burns, external",1.0
ciprofloxacin,urinary tract infection,0.0
febuxostat,gout,1.0
fluconazole,vaginal yeast infection,1.0
mirtazapine,depression,0.6666666666666666
cefprozil,tonsillitis/pharyngitis,0.8888888888888888
ciprofloxacin,urinary tract infection,0.0
tioconazole,vaginal yeast infection,0.0
brexpiprazole,major depressive disorde,1.0
topiramate,bipolar disorde,0.4444444444444444
clonazepam,anxiety,0.7777777777777778
alprazolam,anxiety,0.5555555555555556
coal tar,psoriasis,1.0
valsartan,high blood pressure,0.8888888888888888
fluconazole,vaginal yeast infection,1.0
levonorgestrel,birth control,1.0
liraglutide,obesity,0.3333333333333333
meloxicam,ibromyalgia,0.7777777777777778
nitrofurantoin,bladder infection,0.8888888888888888
mirtazapine,insomnia,0.0
etodolac,pain,0.7777777777777778
oxcarbazepine,bipolar disorde,0.8888888888888888
vardenafil,erectile dysfunction,0.7777777777777778
oseltamivir,influenza,0.3333333333333333
tioconazole,vaginal yeast infection,0.0
metronidazole,bacterial vaginitis,0.7777777777777778
levonorgestrel,birth control,1.0
topiramate,migraine prevention,0.8888888888888888
palbociclib,"breast cancer, metastatic",0.1111111111111111
gabapentin,peripheral neuropathy,0.3333333333333333
alprazolam,anxiety,1.0
loratadine,not listed / othe,0.1111111111111111
ondansetron,nausea/vomiting,1.0
pregabalin,generalized anxiety disorde,1.0
cephalexin,skin or soft tissue infection,1.0
levonorgestrel,emergency contraception,0.4444444444444444
metronidazole,bacterial infection,0.6666666666666666
levonorgestrel,emergency contraception,1.0
lifitegrast,dry eye disease,0.8888888888888888
nitrofurantoin,urinary tract infection,0.4444444444444444
levonorgestrel,emergency contraception,1.0
levonorgestrel,birth control,0.8888888888888888
temazepam,insomnia,0.1111111111111111
mirtazapine,major depressive disorde,1.0
clindamycin,bacterial infection,0.8888888888888888
tioconazole,vaginal yeast infection,1.0
alprazolam,anxiety,0.6666666666666666
levetiracetam,seizures,0.6666666666666666
fluconazole,vaginal yeast infection,1.0
acetazolamide,pseudotumor cerebri,0.8888888888888888
tioconazole,vaginal yeast infection,0.0
pregabalin,pain,1.0
clindamycin,bacterial infection,0.8888888888888888
diazepam,anxiety,1.0
lisinopril,high blood pressure,0.0
eszopiclone,insomnia,0.7777777777777778
metronidazole,bacterial infection,0.5555555555555556
liraglutide,"diabetes, type 2",0.7777777777777778
ramipril,high blood pressure,0.1111111111111111
naltrexone,opiate dependence,0.7777777777777778
